com_av,libelle_av,com_ap,libelle_ap
69262,La Ville,69066,Cours-la-Ville
74248,Saint-Nicolas-de-Véroce,74236,Saint-Gervais-les-Bains
75037,Gentilly,94037,Gentilly
75038,L'Haÿ-les-Roses,94038,L'Haÿ-les-Roses
75076,Villejuif,94076,Villejuif
76680,Sorquainville,76680,Sorquainville
78001,Abbéville-la-Rivière,91001,Abbéville-la-Rivière
78027,Athis-Mons,91027,Athis-Mons
78556,Saint-Hilaire,91556,Saint-Hilaire
79107,Crézières,79083,Chef-Boutonne
88204,Girmont,88465,Capavenir Vosges
89090,Chastenay,89283,Ouanne
01097,Chavornay,01453,Arvière-en-Valromey
14517,Poussy-la-Campagne,14005,Valambray
15140,Naucelles-Reilhac,15140,Naucelles
19282,Venarsal,19123,Malemort
20066,Cargiaca,2A066,Cargiaca
22151,Meslin,22093,Lamballe
22296,Saint-Glen-Penguily,22296,Saint-Glen
25593,Vaux-les-Prés,25147,Chemaudin et Vaux
26354,Treschenu-Creyers,26086,Châtillon-en-Diois
27160,Civières,27213,Vexin-sur-Epte
32074,Cannet,32344,Riscle
33497,Sallebruneau,33175,Frontenac
38164,Feyzin,69276,Feyzin
41270,Verdes,41173,Beauce la Romaine
48134,Saint-Andéol-de-Clerguemort,48152,Ventalon en Cévennes
50503,Saint-Lô-d'Ourville,50412,Port-Bail-sur-Mer
52202,Flornoy,52497,Troisfontaines-la-Ville
53003,Ambrières-les-Vallées,53003,Ambrières-les-Vallées
67376,Bischtroff-sur-Sarre,67435,Sarrewerden
70333,Margilley,70122,Champlitte
74217,Pringy,74010,Annecy
78074,Boisemont,95074,Boisemont
78075,Bois-Herpin,91075,Bois-Herpin
78119,Buhy,95119,Buhy
78657,Vigneux-sur-Seine,91657,Vigneux-sur-Seine
86089,Cuhon,86089,Cuhon
86267,Targé,86066,Châtellerault
86282,Véniers,86137,Loudun
88414,Saint-Élophe,88460,Soulosse-sous-Saint-Élophe
90092,Salbert,90042,Évette-Salbert
95282,Gouzangrez,95169,Commeny
02166,Chartèves,02166,Chartèves
04064,Courchons,04173,Saint-André-les-Alpes
12020,Balsac,12090,Druelle Balsac
14058,Bellou,14371,Livarot-Pays-d'Auge
14471,Notre-Dame-de-Courson,14371,Livarot-Pays-d'Auge
14750,Vieux-Pont-en-Auge,14654,Saint-Pierre-en-Auge
16179,Lamérac,16224,Montmérac
17189,Hiers-Brouage,17219,Marennes-Hiers-Brouage
20181,Ocana,2A181,Ocana
20280,Silvareccio,2B280,Silvareccio
20304,San-Lorenzo,2B304,San-Lorenzo
27575,Saint-Nicolas-du-Bosc-l'Abbé,27129,Caorches-Saint-Nicolas
38016,Arzay,38479,Porte-des-Bonnevaux
39243,Froideville,39577,Vincent-Froideville
39417,Les Piards,39130,Nanchez
39521,Soyria,39154,Clairvaux-les-Lacs
42250,Saint-Just-sur-Loire,42279,Saint-Just-Saint-Rambert
50127,Chef-du-Pont,50523,Sainte-Mère-Église
50331,Moidrey,50410,Pontorson
50337,Montanel,50487,Saint-James
53207,Saint-Christophe-du-Luat,53097,Évron
54341,Mance,54099,Val de Briey
55190,Fleury-sur-Aire,55389,Nubécourt
56038,La Chapelle-Gaceline,56061,La Gacilly
61364,Saint-Aubert-sur-Orne,61339,Putanges-le-Lac
71543,Tournus,71543,Tournus
75053,Noisy-le-Sec,93053,Noisy-le-Sec
76722,Varvannes,76018,Val-de-Saâne
78008,Aincourt,95008,Aincourt
78083,Boissy-Saint-Léger,94004,Boissy-Saint-Léger
78667,Villemoisson-sur-Orge,91667,Villemoisson-sur-Orge
81296,Terre-Clapier,81233,Terre-de-Bancalié
85052,La Chapelle-Achard,85152,Les Achards
85122,Lesson,85020,Benet
88397,Rouceux,88321,Neufchâteau
89288,Paroy-en-Othe,89288,Paroy-en-Othe
05123,La Roche-des-Arnauds,05123,La Roche-des-Arnauds
08261,Louvergny,08116,Bairon et ses environs
14018,Arclais,14061,Souleuvre en Bocage
14028,Auquainville,14371,Livarot-Pays-d'Auge
16313,Saint-Estèphe,16287,Roullet-Saint-Estèphe
20212,Piana,2A212,Piana
20324,Tavera,2A324,Tavera
26029,La Bâtie-Crémezin,26136,Val-Maravel
27283,Gisay-la-Coudre,27049,Mesnil-en-Ouche
38327,Pusignan,69285,Pusignan
46285,Saint-Pantaléon,46263,Barguelonne-en-Quercy
49032,La Bohalle,49307,Loire-Authion
49117,La Daguenière,49307,Loire-Authion
50104,Carteret,50031,Barneville-Carteret
52281,Lécourt,52332,Le Val-de-Meuse
52462,Saucourt-sur-Rognon,52177,Doulaincourt-Saucourt
55176,Érize-la-Grande,55442,Raival
57458,Merlebach,57240,Freyming-Merlebach
63316,Saint-Anastaise,63038,Besse-et-Saint-Anastaise
64462,Ramous,64462,Ramous
73002,Aiguebelle,73212,Val-d'Arc
74115,Esserts-Salève,74185,Monnetier-Mornex
75066,Saint-Denis,93066,Saint-Denis
76246,Les Essarts-Varimpré,76122,Callengeville
78080,Boissy-le-Cutté,91080,Boissy-le-Cutté
80441,Hocquincourt,80406,Hallencourt
89259,Môlay,89259,Môlay
89322,Rebourseaux,89439,Vergigny
89381,Sceaux,89197,Guillon-Terre-Plaine
01131,Craz,01189,Injoux-Génissiat
01270,Napt,01410,Sonthonnax-la-Montagne
02314,Flavigny-le-Petit,02361,Guise
04015,Auribeau,04177,Hautes-Duyes
04105,Lincel,04192,Saint-Michel-l'Observatoire
04213,Tanaron,04167,La Robine-sur-Galabre
10316,Rhèges-Bessy,10316,Rhèges
14482,Ouézy,14482,Ouézy
20026,Azilone-Ampaza,2A026,Azilone-Ampaza
20076,Cassano,2B167,Montegrosso
20162,Moltifao,2B162,Moltifao
20227,Pietricaggio,2B227,Pietricaggio
23231,Saint-Pierre-de-Fursac,23192,Fursac
25480,Rantechaux,25424,Les Premiers Sapins
44042,Le Clion-sur-Mer,44131,Pornic
50602,Tourlaville,50129,Cherbourg-en-Cotentin
51316,Larzicourt-Isle-sur-Marne,51316,Larzicourt
51347,Mareuil-sur-Ay,51030,Aÿ-Champagne
51637,Villers-sous-Châtillon,51457,Cœur-de-la-Vallée
52163,Dampierre,52163,Dampierre
53095,Épineux-le-Seguin,53017,Val-du-Maine
55138,Culey,55138,Culey
55213,Gironville-sous-les-Côtes,55258,Geville
59349,Ligny-Haucourt,59349,Ligny-en-Cambrésis
60690,Villers-sur-Trie,60644,Trie-Château
75039,L'Île-Saint-Denis,93039,L'Île-Saint-Denis
76661,Sanvic,76351,Le Havre
76755,Saint-Michel-en-Caux,76755,Ypreville-Biville
78086,Bondoufle,91086,Bondoufle
78284,Les Granges-le-Roi,91284,Les Granges-le-Roi
78450,Neuville-sur-Oise,95450,Neuville-sur-Oise
79075,La Chapelle-Saint-Étienne,79179,Moncoutant-sur-Sèvre
14331,Hiéville,14654,Saint-Pierre-en-Auge
14432,Missy,14475,Noyers-Missy
14746,Viessoix,14726,Valdallière
